pos_x,pos_y,pos_z,roll,pitch,yaw
292,-0.4257781505584717,-0.9048275947570801,4.272567272186279,0.09048275649547577,0.08359930664300919,0.1790279895067215
293,-0.4257781505584717,-0.9048275947570801,4.272567272186279,0.08910071104764938,0.08915270119905472,0.17635025084018707
295,-0.4817526042461395,-0.8763072490692139,4.20973539352417,0.0876307263970375,0.09462058544158936,0.17349934577941895
296,-0.4817526042461395,-0.8763072490692139,4.20973539352417,0.08607426285743713,0.09999760240316391,0.17047759890556335
298,-0.535825788974762,-0.8443285822868347,4.1469035148620605,0.08443285524845123,0.10527844727039337,0.16728752851486206
299,-0.535825788974762,-0.8443285822868347,4.1469035148620605,0.08270812779664993,0.1104579046368599,0.16393181681632996
301,-0.5877842903137207,-0.8090177178382874,4.084071636199951,0.08090177178382874,0.1155308187007904,0.16041328012943268
302,-0.5877842903137207,-0.8090177178382874,4.084071636199951,0.0790155753493309,0.1204921305179596,0.15673495829105377
304,-0.6374230980873108,-0.7705140113830566,4.021239757537842,0.07705140113830566,0.12533685564994812,0.15290002524852753
305,-0.6374230980873108,-0.7705140113830566,4.021239757537842,0.07501118630170822,0.1300601214170456,0.14891181886196136
307,-0.6845462918281555,-0.728969395160675,3.9584078788757324,0.07289694249629974,0.1346571445465088,0.14477387070655823
308,-0.6845462918281555,-0.728969395160675,3.9584078788757324,0.07071075588464737,0.13912326097488403,0.1404898464679718
310,-0.7289678454399109,-0.6845479011535645,3.895576000213623,0.0684547945857048,0.14345388114452362,0.13606365025043488
311,-0.7289678454399109,-0.6845479011535645,3.895576000213623,0.06613127142190933,0.14764457941055298,0.1314992904663086
313,-0.770512580871582,-0.6374248266220093,3.8327441215515137,0.06374248117208481,0.1516910195350647,0.12680098414421082
314,-0.770512580871582,-0.6374248266220093,3.8327441215515137,0.061290789395570755,0.1555890142917633,0.12197307497262955
316,-0.8090163469314575,-0.5877861380577087,3.7699122428894043,0.058778610080480576,0.1593344807624817,0.1170201301574707
317,-0.8090163469314575,-0.5877861380577087,3.7699122428894043,0.056208424270153046,0.16292354464530945,0.11194685101509094
319,-0.8443273901939392,-0.5358276963233948,3.707080364227295,0.05358276516199112,0.16635240614414215,0.10675808787345886
320,-0.8443273901939392,-0.5358276963233948,3.707080364227295,0.050904229283332825,0.1696174442768097,0.10145888477563858
322,-0.8763061761856079,-0.4817545711994171,3.6442484855651855,0.04817545413970947,0.1727152019739151,0.09605440497398376
323,-0.8763061761856079,-0.4817545711994171,3.6442484855651855,0.04539913684129715,0.17564238607883453,0.09054997563362122
325,-0.9048266410827637,-0.42578017711639404,3.581416606903076,0.042578019201755524,0.1783958375453949,0.08495108783245087
326,-0.9048266410827637,-0.42578017711639404,3.581416606903076,0.03971487656235695,0.1809726357460022,0.07926333695650101
328,-0.929776132106781,-0.36812543869018555,3.518584728240967,0.036812543869018555,0.18337000906467438,0.07349248230457306
329,-0.929776132106781,-0.36812543869018555,3.518584728240967,0.03387388214468956,0.18558531999588013,0.067644402384758
331,-0.9510562419891357,-0.3090178668498993,3.4557528495788574,0.03090178780257702,0.18761621415615082,0.06172506511211395
332,-0.9510562419891357,-0.3090178668498993,3.4557528495788574,0.02789919823408127,0.18946047127246857,0.0557405948638916
334,-0.9685829281806946,-0.24869076907634735,3.392920970916748,0.024869076907634735,0.19111604988574982,0.04969719797372818
335,-0.9685829281806946,-0.24869076907634735,3.392920970916748,0.021814411506056786,0.1925811767578125,0.04360117018222809
337,-0.9822871088981628,-0.18738217651844025,3.3300890922546387,0.018738217651844025,0.1938542276620865,0.037458907812833786
338,-0.9822871088981628,-0.18738217651844025,3.3300890922546387,0.0156435314565897,0.19493380188941956,0.03127685934305191
340,-0.9921146035194397,-0.12533408403396606,3.2672572135925293,0.012533407658338547,0.1958187222480774,0.02506156824529171
341,-0.9921146035194397,-0.12533408403396606,3.2672572135925293,0.009410914964973927,0.1965080052614212,0.01881960779428482
343,-0.9980266690254211,-0.06279134750366211,3.20442533493042,0.0062791346572339535,0.1970009058713913,0.012557609006762505
344,-0.9980266690254211,-0.06279134750366211,3.20442533493042,0.003141157329082489,0.1972968578338623,0.0062822322361171246
346,-1.0,-8.026785280890181e-07,3.1415934562683105,8.026785280890181e-08,0.19739556312561035,1.6053570561780361e-07
347,-1.0,-8.026785280890181e-07,3.1415934562683105,-0.0031409969087690115,0.1972968727350235,-0.006281910929828882
349,-0.9980267882347107,0.06278974562883377,3.078761577606201,-0.00627897446975112,0.1970009207725525,-0.012557288631796837
350,-0.9980267882347107,0.06278974562883377,3.078761577606201,-0.009410754777491093,0.1965080350637436,-0.018819289281964302
352,-0.992114782333374,0.12533248960971832,3.015929698944092,-0.012533248402178288,0.19581876695156097,-0.025061247870326042
353,-0.992114782333374,0.12533248960971832,3.015929698944092,-0.015643373131752014,0.19493384659290314,-0.03127654269337654
355,-0.9822874069213867,0.1873805969953537,2.9530978202819824,-0.01873805932700634,0.19385428726673126,-0.03745859116315842
356,-0.9822874069213867,0.1873805969953537,2.9530978202819824,-0.02181425504386425,0.19258123636245728,-0.04360085725784302
358,-0.968583345413208,0.248689204454422,2.890265941619873,-0.0248689204454422,0.1911161243915558,-0.04969688877463341
359,-0.968583345413208,0.248689204454422,2.890265941619873,-0.02789904549717903,0.18946056067943573,-0.05574028939008713
361,-0.951056718826294,0.3090163469314575,2.8274340629577637,-0.030901635065674782,0.18761630356311798,-0.06172475963830948
362,-0.951056718826294,0.3090163469314575,2.8274340629577637,-0.03387372940778732,0.18558542430400848,-0.06764409691095352
364,-0.9297767281532288,0.36812394857406616,2.7646021842956543,-0.036812394857406616,0.18337011337280273,-0.07349219173192978
